Date,Hour,Demand
5/8/2019,14,464
5/8/2019,15,557
5/8/2019,16,779
5/8/2019,17,1450
5/8/2019,18,1178
5/8/2019,19,739
5/8/2019,20,471
5/8/2019,21,349
5/8/2019,22,239
5/8/2019,23,124
5/9/2019,0,60
5/9/2019,1,25
5/9/2019,2,11
5/9/2019,3,4
5/9/2019,4,19
5/9/2019,5,102
5/9/2019,6,334
5/9/2019,7,827
5/9/2019,8,1315
5/9/2019,9,588
5/9/2019,10,342
5/9/2019,11,383
5/9/2019,12,445
5/9/2019,13,453
5/9/2019,14,392
5/9/2019,15,504
5/9/2019,16,788
5/9/2019,17,1426
5/9/2019,18,1270
5/9/2019,19,775
5/9/2019,20,581
5/9/2019,21,377
5/9/2019,22,244
5/9/2019,23,174
5/10/2019,0,92
5/10/2019,1,35
5/10/2019,2,14
5/10/2019,3,13
5/10/2019,4,15
5/10/2019,5,95
5/10/2019,6,287
5/10/2019,7,648
5/10/2019,8,1229
5/10/2019,9,680
5/10/2019,10,413
5/10/2019,11,473
5/10/2019,12,626
5/10/2019,13,611
5/10/2019,14,545
5/10/2019,15,662
5/10/2019,16,513
5/10/2019,17,1113
5/10/2019,18,928
5/10/2019,19,702
5/10/2019,20,445
5/10/2019,21,187
5/10/2019,22,115
5/10/2019,23,136
5/11/2019,0,116
5/11/2019,1,89
5/11/2019,2,77
5/11/2019,3,47
5/11/2019,4,22
5/11/2019,5,24
5/11/2019,6,65
5/11/2019,7,161
5/11/2019,8,312
5/11/2019,9,606
5/11/2019,10,727
5/11/2019,11,836
5/11/2019,12,944
5/11/2019,13,928
5/11/2019,14,915
5/11/2019,15,692
5/11/2019,16,638
5/11/2019,17,427
5/11/2019,18,107
5/11/2019,19,208
5/11/2019,20,118
5/11/2019,21,49
5/11/2019,22,80
5/11/2019,23,49
5/12/2019,0,38
5/12/2019,1,35
5/12/2019,2,23
5/12/2019,3,20
5/12/2019,4,8
5/12/2019,5,10
5/12/2019,6,32
5/12/2019,7,49
5/12/2019,8,60
5/12/2019,9,117
5/12/2019,10,211
5/12/2019,11,76
5/12/2019,12,86
5/12/2019,13,170
5/12/2019,14,153
5/12/2019,15,298
5/12/2019,16,373
5/12/2019,17,420
5/12/2019,18,381
5/12/2019,19,299
5/12/2019,20,211
5/12/2019,21,76
5/12/2019,22,81
5/12/2019,23,82
5/13/2019,0,31
5/13/2019,1,11
5/13/2019,2,4
5/13/2019,3,5
5/13/2019,4,5
5/13/2019,5,73
5/13/2019,6,231
5/13/2019,7,292
5/13/2019,8,427
5/13/2019,9,142
5/13/2019,10,124
5/13/2019,11,161
5/13/2019,12,96
5/13/2019,13,166
5/13/2019,14,282
5/13/2019,15,341
5/13/2019,16,486
5/13/2019,17,1098
5/13/2019,18,1028
5/13/2019,19,691
5/13/2019,20,403
5/13/2019,21,288
5/13/2019,22,149
5/13/2019,23,72
5/14/2019,0,36
5/14/2019,1,10
5/14/2019,2,10
5/14/2019,3,7
5/14/2019,4,13
5/14/2019,5,105
5/14/2019,6,349
5/14/2019,7,846
5/14/2019,8,1320
5/14/2019,9,644
5/14/2019,10,331
5/14/2019,11,359
5/14/2019,12,407
5/14/2019,13,410
5/14/2019,14,411
5/14/2019,15,540
5/14/2019,16,818
5/14/2019,17,1384
5/14/2019,18,1164
5/14/2019,19,720
5/14/2019,20,472
5/14/2019,21,311
5/14/2019,22,175
5/14/2019,23,84
5/15/2019,0,44
5/15/2019,1,19
5/15/2019,2,9
5/15/2019,3,7
5/15/2019,4,8
5/15/2019,5,89
5/15/2019,6,352
5/15/2019,7,844
5/15/2019,8,1412
5/15/2019,9,661
5/15/2019,10,347
5/15/2019,11,376
5/15/2019,12,483
5/15/2019,13,462
5/15/2019,14,510
5/15/2019,15,603
5/15/2019,16,887
5/15/2019,17,1612
5/15/2019,18,1368
5/15/2019,19,840
5/15/2019,20,554
5/15/2019,21,426
5/15/2019,22,250
5/15/2019,23,165
5/16/2019,0,62
5/16/2019,1,32
5/16/2019,2,22
5/16/2019,3,11
5/16/2019,4,22
5/16/2019,5,85
5/16/2019,6,322
5/16/2019,7,575
5/16/2019,8,957
5/16/2019,9,710
5/16/2019,10,429
5/16/2019,11,486
5/16/2019,12,551
5/16/2019,13,559
5/16/2019,14,499
5/16/2019,15,634
5/16/2019,16,934
5/16/2019,17,1614
5/16/2019,18,1355
5/16/2019,19,903
5/16/2019,20,587
5/16/2019,21,419
5/16/2019,22,297
5/16/2019,23,182
5/17/2019,0,96
5/17/2019,1,38
5/17/2019,2,22
5/17/2019,3,6
5/17/2019,4,14
5/17/2019,5,92
5/17/2019,6,367
5/17/2019,7,953
5/17/2019,8,1381
5/17/2019,9,765
5/17/2019,10,425
5/17/2019,11,485
5/17/2019,12,616
5/17/2019,13,624
5/17/2019,14,620
5/17/2019,15,754
5/17/2019,16,1072
5/17/2019,17,1560
5/17/2019,18,1241
5/17/2019,19,795
5/17/2019,20,535
5/17/2019,21,423
5/17/2019,22,360
5/17/2019,23,298
5/18/2019,0,208
5/18/2019,1,114
5/18/2019,2,68
5/18/2019,3,45
5/18/2019,4,23
5/18/2019,5,40
5/18/2019,6,91
5/18/2019,7,206
5/18/2019,8,348
5/18/2019,9,588
5/18/2019,10,770
5/18/2019,11,944
5/18/2019,12,1045
5/18/2019,13,1007
5/18/2019,14,969
5/18/2019,15,1054
5/18/2019,16,1036
5/18/2019,17,965
5/18/2019,18,867
5/18/2019,19,718
5/18/2019,20,524
5/18/2019,21,394
5/18/2019,22,507
5/18/2019,23,325
5/19/2019,0,221
5/19/2019,1,80
5/19/2019,2,92
5/19/2019,3,43
5/19/2019,4,18
5/19/2019,5,14
5/19/2019,6,61
5/19/2019,7,172
5/19/2019,8,379
5/19/2019,9,560
5/19/2019,10,805
5/19/2019,11,952
5/19/2019,12,947
5/19/2019,13,950
5/19/2019,14,1031
5/19/2019,15,879
5/19/2019,16,822
5/19/2019,17,759
5/19/2019,18,670
5/19/2019,19,610
5/19/2019,20,497
5/19/2019,21,276
5/19/2019,22,272
5/19/2019,23,205
5/20/2019,0,53
5/20/2019,1,27
5/20/2019,2,11
5/20/2019,3,9
5/20/2019,4,13
5/20/2019,5,96
5/20/2019,6,349
5/20/2019,7,811
5/20/2019,8,1219
5/20/2019,9,624
5/20/2019,10,391
5/20/2019,11,400
5/20/2019,12,474
5/20/2019,13,433
5/20/2019,14,452
5/20/2019,15,572
5/20/2019,16,811
5/20/2019,17,1448
5/20/2019,18,1158
5/20/2019,19,833
5/20/2019,20,576
5/20/2019,21,360
5/20/2019,22,233
5/20/2019,23,135
5/21/2019,0,65
5/21/2019,1,20
5/21/2019,2,15
5/21/2019,3,5
5/21/2019,4,14
5/21/2019,5,95
5/21/2019,6,391
5/21/2019,7,965
5/21/2019,8,1363
5/21/2019,9,732
5/21/2019,10,312
5/21/2019,11,413
5/21/2019,12,558
5/21/2019,13,466
5/21/2019,14,495
5/21/2019,15,626
5/21/2019,16,887
5/21/2019,17,1623
5/21/2019,18,1397
5/21/2019,19,958
5/21/2019,20,624
5/21/2019,21,391
5/21/2019,22,277
5/21/2019,23,118
5/22/2019,0,50
5/22/2019,1,17
5/22/2019,2,4
5/22/2019,3,6
5/22/2019,4,18
5/22/2019,5,113
5/22/2019,6,379
5/22/2019,7,857
5/22/2019,8,1410
5/22/2019,9,708
5/22/2019,10,385
5/22/2019,11,398
5/22/2019,12,556
5/22/2019,13,517
5/22/2019,14,458
5/22/2019,15,612
5/22/2019,16,916
5/22/2019,17,1612
5/22/2019,18,1424
5/22/2019,19,860
5/22/2019,20,583
5/22/2019,21,409
5/22/2019,22,281
5/22/2019,23,128
5/23/2019,0,56
5/23/2019,1,19
5/23/2019,2,17
5/23/2019,3,3
5/23/2019,4,18
5/23/2019,5,121
5/23/2019,6,365
5/23/2019,7,865
5/23/2019,8,1377
5/23/2019,9,703
5/23/2019,10,417
5/23/2019,11,484
5/23/2019,12,542
5/23/2019,13,510
5/23/2019,14,468
5/23/2019,15,446
5/23/2019,16,544
5/23/2019,17,1277
5/23/2019,18,1110
5/23/2019,19,717
5/23/2019,20,555
5/23/2019,21,345
5/23/2019,22,269
5/23/2019,23,134
5/24/2019,0,80
5/24/2019,1,42
5/24/2019,2,21
5/24/2019,3,9
5/24/2019,4,28
5/24/2019,5,107
5/24/2019,6,288
5/24/2019,7,655
5/24/2019,8,1127
5/24/2019,9,735
5/24/2019,10,541
5/24/2019,11,547
5/24/2019,12,668
5/24/2019,13,719
5/24/2019,14,783
5/24/2019,15,985
5/24/2019,16,1074
5/24/2019,17,1161
5/24/2019,18,885
5/24/2019,19,703
5/24/2019,20,502
5/24/2019,21,345
5/24/2019,22,335
5/24/2019,23,222
5/25/2019,0,201
5/25/2019,1,108
5/25/2019,2,66
5/25/2019,3,38
5/25/2019,4,28
5/25/2019,5,17
5/25/2019,6,65
5/25/2019,7,143
5/25/2019,8,335
5/25/2019,9,548
5/25/2019,10,763
5/25/2019,11,891
5/25/2019,12,933
5/25/2019,13,1016
5/25/2019,14,1069
5/25/2019,15,938
5/25/2019,16,918
5/25/2019,17,1006
5/25/2019,18,810
5/25/2019,19,615
5/25/2019,20,532
5/25/2019,21,395
5/25/2019,22,277
5/25/2019,23,159
5/26/2019,0,89
5/26/2019,1,69
5/26/2019,2,64
5/26/2019,3,32
5/26/2019,4,22
5/26/2019,5,22
5/26/2019,6,70
5/26/2019,7,147
5/26/2019,8,350
5/26/2019,9,606
5/26/2019,10,796
5/26/2019,11,963
5/26/2019,12,913
5/26/2019,13,941
5/26/2019,14,894
5/26/2019,15,860
5/26/2019,16,788
5/26/2019,17,848
5/26/2019,18,728
5/26/2019,19,651
5/26/2019,20,510
5/26/2019,21,420
5/26/2019,22,286
5/26/2019,23,195
5/27/2019,0,148
5/27/2019,1,89
5/27/2019,2,34
5/27/2019,3,27
5/27/2019,4,25
5/27/2019,5,25
5/27/2019,6,74
5/27/2019,7,167
5/27/2019,8,309
5/27/2019,9,536
5/27/2019,10,682
5/27/2019,11,834
5/27/2019,12,999
5/27/2019,13,993
5/27/2019,14,895
5/27/2019,15,915
5/27/2019,16,875
5/27/2019,17,906
5/27/2019,18,792
5/27/2019,19,684
5/27/2019,20,501
5/27/2019,21,386
5/27/2019,22,240
5/27/2019,23,123
5/28/2019,0,56
5/28/2019,1,19
5/28/2019,2,16
5/28/2019,3,12
5/28/2019,4,16
5/28/2019,5,96
5/28/2019,6,221
5/28/2019,7,226
5/28/2019,8,756
5/28/2019,9,553
5/28/2019,10,341
5/28/2019,11,342
5/28/2019,12,423
5/28/2019,13,472
5/28/2019,14,434
5/28/2019,15,546
5/28/2019,16,806
5/28/2019,17,1494
5/28/2019,18,1142
5/28/2019,19,762
5/28/2019,20,549
5/28/2019,21,373
5/28/2019,22,238
5/28/2019,23,123
5/29/2019,0,60
5/29/2019,1,32
5/29/2019,2,7
5/29/2019,3,6
5/29/2019,4,30
5/29/2019,5,171
5/29/2019,6,433
5/29/2019,7,959
5/29/2019,8,1342
5/29/2019,9,644
5/29/2019,10,385
5/29/2019,11,398
5/29/2019,12,449
5/29/2019,13,424
5/29/2019,14,400
5/29/2019,15,542
5/29/2019,16,767
5/29/2019,17,1411
5/29/2019,18,1156
5/29/2019,19,927
5/29/2019,20,613
5/29/2019,21,376
5/29/2019,22,311
5/29/2019,23,158
5/30/2019,0,78
5/30/2019,1,26
5/30/2019,2,16
5/30/2019,3,10
5/30/2019,4,28
5/30/2019,5,124
5/30/2019,6,401
5/30/2019,7,878
5/30/2019,8,1352
5/30/2019,9,701
5/30/2019,10,372
5/30/2019,11,382
5/30/2019,12,489
5/30/2019,13,494
5/30/2019,14,435
5/30/2019,15,309
5/30/2019,16,411
5/30/2019,17,1282
5/30/2019,18,1174
5/30/2019,19,610
5/30/2019,20,336
5/30/2019,21,257
5/30/2019,22,213
5/30/2019,23,156
5/31/2019,0,83
5/31/2019,1,31
5/31/2019,2,18
5/31/2019,3,4
5/31/2019,4,22
5/31/2019,5,98
5/31/2019,6,335
5/31/2019,7,772
5/31/2019,8,1250
5/31/2019,9,753
5/31/2019,10,512
5/31/2019,11,536
5/31/2019,12,590
5/31/2019,13,614
5/31/2019,14,621
5/31/2019,15,705
5/31/2019,16,987
5/31/2019,17,1422
5/31/2019,18,1122
5/31/2019,19,764
5/31/2019,20,598
5/31/2019,21,420
5/31/2019,22,317
5/31/2019,23,255
6/1/2019,0,155
6/1/2019,1,118
6/1/2019,2,80
6/1/2019,3,35
6/1/2019,4,17
6/1/2019,5,40
6/1/2019,6,91
6/1/2019,7,205
6/1/2019,8,367
6/1/2019,9,593
6/1/2019,10,811
6/1/2019,11,920
6/1/2019,12,961
6/1/2019,13,952
6/1/2019,14,942
6/1/2019,15,896
6/1/2019,16,799
6/1/2019,17,976
6/1/2019,18,806
6/1/2019,19,743
6/1/2019,20,545
6/1/2019,21,441
6/1/2019,22,433
6/1/2019,23,306
6/2/2019,0,178
6/2/2019,1,144
6/2/2019,2,105
6/2/2019,3,37
6/2/2019,4,22
6/2/2019,5,25
6/2/2019,6,59
6/2/2019,7,174
6/2/2019,8,350
6/2/2019,9,542
6/2/2019,10,781
6/2/2019,11,896
6/2/2019,12,960
6/2/2019,13,961
6/2/2019,14,1017
6/2/2019,15,923
6/2/2019,16,846
6/2/2019,17,465
6/2/2019,18,230
6/2/2019,19,254
6/2/2019,20,328
6/2/2019,21,235
6/2/2019,22,174
6/2/2019,23,123
6/3/2019,0,50
6/3/2019,1,32
6/3/2019,2,8
6/3/2019,3,8
6/3/2019,4,20
6/3/2019,5,104
6/3/2019,6,373
6/3/2019,7,859
6/3/2019,8,1227
6/3/2019,9,607
6/3/2019,10,387
6/3/2019,11,450
6/3/2019,12,535
6/3/2019,13,540
6/3/2019,14,534
6/3/2019,15,650
6/3/2019,16,965
6/3/2019,17,1657
6/3/2019,18,1356
6/3/2019,19,1008
6/3/2019,20,691
6/3/2019,21,372
6/3/2019,22,199
6/3/2019,23,114
6/4/2019,0,59
6/4/2019,1,18
6/4/2019,2,14
6/4/2019,3,9
6/4/2019,4,23
6/4/2019,5,128
6/4/2019,6,417
6/4/2019,7,1020
6/4/2019,8,1397
6/4/2019,9,660
6/4/2019,10,390
6/4/2019,11,426
6/4/2019,12,554
6/4/2019,13,553
6/4/2019,14,579
6/4/2019,15,679
6/4/2019,16,1037
6/4/2019,17,1821
6/4/2019,18,1410
6/4/2019,19,937
6/4/2019,20,600
6/4/2019,21,367
6/4/2019,22,351
6/4/2019,23,161
6/5/2019,0,68
6/5/2019,1,31
6/5/2019,2,15
6/5/2019,3,5
6/5/2019,4,27
6/5/2019,5,128
6/5/2019,6,429
6/5/2019,7,1021
6/5/2019,8,1478
6/5/2019,9,679
6/5/2019,10,407
6/5/2019,11,389
6/5/2019,12,470
6/5/2019,13,425
6/5/2019,14,498
6/5/2019,15,567
6/5/2019,16,837
6/5/2019,17,1478
6/5/2019,18,1292
6/5/2019,19,808
6/5/2019,20,610
6/5/2019,21,433
6/5/2019,22,157
6/5/2019,23,126
6/6/2019,0,58
6/6/2019,1,12
6/6/2019,2,16
6/6/2019,3,9
6/6/2019,4,28
6/6/2019,5,118
6/6/2019,6,378
6/6/2019,7,851
6/6/2019,8,1413
6/6/2019,9,676
6/6/2019,10,363
6/6/2019,11,379
6/6/2019,12,515
6/6/2019,13,478
6/6/2019,14,464
6/6/2019,15,660
6/6/2019,16,854
6/6/2019,17,1588
6/6/2019,18,1185
6/6/2019,19,873
6/6/2019,20,647
6/6/2019,21,483
6/6/2019,22,381
6/6/2019,23,180
6/7/2019,0,86
6/7/2019,1,35
6/7/2019,2,31
6/7/2019,3,15
6/7/2019,4,30
6/7/2019,5,117
6/7/2019,6,347
6/7/2019,7,786
6/7/2019,8,1237
6/7/2019,9,744
6/7/2019,10,482
6/7/2019,11,535
6/7/2019,12,645
6/7/2019,13,673
6/7/2019,14,653
6/7/2019,15,814
6/7/2019,16,1102
6/7/2019,17,1511
6/7/2019,18,1152
6/7/2019,19,815
6/7/2019,20,620
6/7/2019,21,456
6/7/2019,22,366
6/7/2019,23,298
6/8/2019,0,217
6/8/2019,1,128
6/8/2019,2,96
6/8/2019,3,42
6/8/2019,4,16
6/8/2019,5,43
6/8/2019,6,135
6/8/2019,7,219
6/8/2019,8,507
6/8/2019,9,604
6/8/2019,10,879
6/8/2019,11,970
6/8/2019,12,1047
6/8/2019,13,1117
6/8/2019,14,1017
6/8/2019,15,1092
6/8/2019,16,983
6/8/2019,17,902
6/8/2019,18,889
6/8/2019,19,791
6/8/2019,20,680
6/8/2019,21,525
6/8/2019,22,510
6/8/2019,23,322
6/9/2019,0,259
6/9/2019,1,150
6/9/2019,2,104
6/9/2019,3,60
6/9/2019,4,24
6/9/2019,5,31
6/9/2019,6,60
6/9/2019,7,135
6/9/2019,8,248
6/9/2019,9,444
6/9/2019,10,539
6/9/2019,11,421
6/9/2019,12,234
6/9/2019,13,371
6/9/2019,14,555
6/9/2019,15,514
6/9/2019,16,495
6/9/2019,17,444
6/9/2019,18,228
6/9/2019,19,216
6/9/2019,20,198
6/9/2019,21,213
6/9/2019,22,143
6/9/2019,23,97
6/10/2019,0,35
6/10/2019,1,7
6/10/2019,2,4
6/10/2019,3,6
6/10/2019,4,20
6/10/2019,5,74
6/10/2019,6,190
6/10/2019,7,252
6/10/2019,8,753
6/10/2019,9,535
6/10/2019,10,293
6/10/2019,11,102
6/10/2019,12,95
6/10/2019,13,233
6/10/2019,14,333
6/10/2019,15,517
6/10/2019,16,727
6/10/2019,17,1360
6/10/2019,18,1013
6/10/2019,19,707
6/10/2019,20,537
6/10/2019,21,292
6/10/2019,22,157
6/10/2019,23,99
6/11/2019,0,32
6/11/2019,1,10
6/11/2019,2,7
6/11/2019,3,9
6/11/2019,4,23
6/11/2019,5,109
6/11/2019,6,361
6/11/2019,7,927
6/11/2019,8,1399
6/11/2019,9,706
6/11/2019,10,380
6/11/2019,11,437
6/11/2019,12,547
6/11/2019,13,534
6/11/2019,14,538
6/11/2019,15,633
6/11/2019,16,864
6/11/2019,17,1659
6/11/2019,18,1370
6/11/2019,19,944
6/11/2019,20,693
6/11/2019,21,423
6/11/2019,22,253
6/11/2019,23,123
6/12/2019,0,74
6/12/2019,1,35
6/12/2019,2,7
6/12/2019,3,9
6/12/2019,4,25
6/12/2019,5,135
6/12/2019,6,391
6/12/2019,7,878
6/12/2019,8,1371
6/12/2019,9,716
6/12/2019,10,369
6/12/2019,11,500
6/12/2019,12,549
6/12/2019,13,554
6/12/2019,14,509
6/12/2019,15,683
6/12/2019,16,912
6/12/2019,17,1581
6/12/2019,18,1381
6/12/2019,19,894
6/12/2019,20,618
6/12/2019,21,246
6/12/2019,22,118
6/12/2019,23,66
6/13/2019,0,41
6/13/2019,1,19
6/13/2019,2,1
6/13/2019,3,6
6/13/2019,4,18
6/13/2019,5,30
6/13/2019,6,122
6/13/2019,7,496
6/13/2019,8,1113
6/13/2019,9,681
6/13/2019,10,271
6/13/2019,11,325
6/13/2019,12,399
6/13/2019,13,337
6/13/2019,14,384
6/13/2019,15,508
6/13/2019,16,866
6/13/2019,17,1023
6/13/2019,18,920
6/13/2019,19,734
6/13/2019,20,537
6/13/2019,21,289
6/13/2019,22,219
6/13/2019,23,150
6/14/2019,0,88
6/14/2019,1,34
6/14/2019,2,23
6/14/2019,3,8
6/14/2019,4,20
6/14/2019,5,102
6/14/2019,6,302
6/14/2019,7,727
6/14/2019,8,1256
6/14/2019,9,730
6/14/2019,10,501
6/14/2019,11,532
6/14/2019,12,697
6/14/2019,13,673
6/14/2019,14,674
6/14/2019,15,833
6/14/2019,16,1108
6/14/2019,17,1531
6/14/2019,18,1225
6/14/2019,19,813
6/14/2019,20,635
6/14/2019,21,453
6/14/2019,22,386
6/14/2019,23,297
6/15/2019,0,165
6/15/2019,1,108
6/15/2019,2,81
6/15/2019,3,45
6/15/2019,4,23
6/15/2019,5,36
6/15/2019,6,80
6/15/2019,7,185
6/15/2019,8,332
6/15/2019,9,635
6/15/2019,10,754
6/15/2019,11,903
6/15/2019,12,1083
6/15/2019,13,1107
6/15/2019,14,996
6/15/2019,15,1002
6/15/2019,16,914
6/15/2019,17,937
6/15/2019,18,801
6/15/2019,19,792
6/15/2019,20,630
6/15/2019,21,518
6/15/2019,22,423
6/15/2019,23,284
6/16/2019,0,201
6/16/2019,1,137
6/16/2019,2,101
6/16/2019,3,41
6/16/2019,4,20
6/16/2019,5,26
6/16/2019,6,52
6/16/2019,7,144
6/16/2019,8,248
6/16/2019,9,506
6/16/2019,10,681
6/16/2019,11,925
6/16/2019,12,910
6/16/2019,13,902
6/16/2019,14,825
6/16/2019,15,760
6/16/2019,16,823
6/16/2019,17,749
6/16/2019,18,675
6/16/2019,19,525
6/16/2019,20,437
6/16/2019,21,323
6/16/2019,22,213
6/16/2019,23,115
6/17/2019,0,57
6/17/2019,1,21
6/17/2019,2,17
6/17/2019,3,6
6/17/2019,4,18
6/17/2019,5,116
6/17/2019,6,357
6/17/2019,7,804
6/17/2019,8,1273
6/17/2019,9,608
6/17/2019,10,365
6/17/2019,11,399
6/17/2019,12,500
6/17/2019,13,444
6/17/2019,14,418
6/17/2019,15,481
6/17/2019,16,762
6/17/2019,17,1210
6/17/2019,18,717
6/17/2019,19,603
6/17/2019,20,452
6/17/2019,21,223
6/17/2019,22,93
6/17/2019,23,78
6/18/2019,0,31
6/18/2019,1,7
6/18/2019,2,7
6/18/2019,3,8
6/18/2019,4,26
6/18/2019,5,131
6/18/2019,6,374
6/18/2019,7,866
6/18/2019,8,1350
6/18/2019,9,677
6/18/2019,10,305
6/18/2019,11,390
6/18/2019,12,471
6/18/2019,13,490
6/18/2019,14,398
6/18/2019,15,475
6/18/2019,16,794
6/18/2019,17,1479
6/18/2019,18,632
6/18/2019,19,157
6/18/2019,20,207
6/18/2019,21,139
6/18/2019,22,122
6/18/2019,23,76
6/19/2019,0,47
6/19/2019,1,19
6/19/2019,2,10
6/19/2019,3,8
6/19/2019,4,23
6/19/2019,5,120
6/19/2019,6,373
6/19/2019,7,836
6/19/2019,8,1250
6/19/2019,9,631
6/19/2019,10,309
6/19/2019,11,424
6/19/2019,12,459
6/19/2019,13,474
6/19/2019,14,406
6/19/2019,15,562
6/19/2019,16,842
6/19/2019,17,1619
6/19/2019,18,1288
6/19/2019,19,874
6/19/2019,20,647
6/19/2019,21,462
6/19/2019,22,362
6/19/2019,23,194
6/20/2019,0,87
6/20/2019,1,38
6/20/2019,2,14
6/20/2019,3,11
6/20/2019,4,26
6/20/2019,5,117
6/20/2019,6,368
6/20/2019,7,848
6/20/2019,8,1375
6/20/2019,9,727
6/20/2019,10,371
6/20/2019,11,381
6/20/2019,12,489
6/20/2019,13,433
6/20/2019,14,401
6/20/2019,15,509
6/20/2019,16,849
6/20/2019,17,1417
6/20/2019,18,985
6/20/2019,19,652
6/20/2019,20,578
6/20/2019,21,288
6/20/2019,22,229
6/20/2019,23,166
6/21/2019,0,86
6/21/2019,1,27
6/21/2019,2,23
6/21/2019,3,10
6/21/2019,4,23
6/21/2019,5,88
6/21/2019,6,302
6/21/2019,7,681
6/21/2019,8,1263
6/21/2019,9,723
6/21/2019,10,479
6/21/2019,11,496
6/21/2019,12,604
6/21/2019,13,724
6/21/2019,14,702
6/21/2019,15,770
6/21/2019,16,1114
6/21/2019,17,1470
6/21/2019,18,1229
6/21/2019,19,812
6/21/2019,20,698
6/21/2019,21,420
6/21/2019,22,420
6/21/2019,23,285
6/22/2019,0,207
6/22/2019,1,96
6/22/2019,2,97
6/22/2019,3,38
6/22/2019,4,15
6/22/2019,5,31
6/22/2019,6,80
6/22/2019,7,165
6/22/2019,8,382
6/22/2019,9,609
6/22/2019,10,873
6/22/2019,11,1058
6/22/2019,12,972
6/22/2019,13,1071
6/22/2019,14,1073
6/22/2019,15,1088
6/22/2019,16,1084
6/22/2019,17,1043
6/22/2019,18,932
6/22/2019,19,810
6/22/2019,20,674
6/22/2019,21,569
6/22/2019,22,430
6/22/2019,23,427
6/23/2019,0,241
6/23/2019,1,158
6/23/2019,2,124
6/23/2019,3,73
6/23/2019,4,17
6/23/2019,5,20
6/23/2019,6,69
6/23/2019,7,133
6/23/2019,8,312
6/23/2019,9,490
6/23/2019,10,736
6/23/2019,11,847
6/23/2019,12,975
6/23/2019,13,988
6/23/2019,14,1009
6/23/2019,15,920
6/23/2019,16,933
6/23/2019,17,841
6/23/2019,18,897
6/23/2019,19,746
6/23/2019,20,621
6/23/2019,21,450
6/23/2019,22,251
6/23/2019,23,144
6/24/2019,0,92
6/24/2019,1,45
6/24/2019,2,21
6/24/2019,3,10
6/24/2019,4,18
6/24/2019,5,104
6/24/2019,6,322
6/24/2019,7,808
6/24/2019,8,1320
6/24/2019,9,600
6/24/2019,10,359
6/24/2019,11,452
6/24/2019,12,518
6/24/2019,13,437
6/24/2019,14,481
6/24/2019,15,614
6/24/2019,16,759
6/24/2019,17,1020
6/24/2019,18,883
6/24/2019,19,673
6/24/2019,20,595
6/24/2019,21,409
6/24/2019,22,266
6/24/2019,23,124
6/25/2019,0,54
6/25/2019,1,25
6/25/2019,2,1
6/25/2019,3,3
6/25/2019,4,21
6/25/2019,5,110
6/25/2019,6,396
6/25/2019,7,916
6/25/2019,8,1310
6/25/2019,9,640
6/25/2019,10,363
6/25/2019,11,421
6/25/2019,12,493
6/25/2019,13,449
6/25/2019,14,446
6/25/2019,15,566
6/25/2019,16,860
6/25/2019,17,1541
6/25/2019,18,1240
6/25/2019,19,920
6/25/2019,20,697
6/25/2019,21,495
6/25/2019,22,245
6/25/2019,23,122
6/26/2019,0,63
6/26/2019,1,14
6/26/2019,2,12
6/26/2019,3,7
6/26/2019,4,21
6/26/2019,5,132
6/26/2019,6,403
6/26/2019,7,931
6/26/2019,8,1323
6/26/2019,9,643
6/26/2019,10,344
6/26/2019,11,408
6/26/2019,12,497
6/26/2019,13,440
6/26/2019,14,427
6/26/2019,15,520
6/26/2019,16,789
6/26/2019,17,1448
6/26/2019,18,1315
6/26/2019,19,1034
6/26/2019,20,681
6/26/2019,21,489
6/26/2019,22,442
6/26/2019,23,198
6/27/2019,0,80
6/27/2019,1,40
6/27/2019,2,9
6/27/2019,3,11
6/27/2019,4,23
6/27/2019,5,120
6/27/2019,6,383
6/27/2019,7,847
6/27/2019,8,1253
6/27/2019,9,611
6/27/2019,10,381
6/27/2019,11,405
6/27/2019,12,416
6/27/2019,13,452
6/27/2019,14,405
6/27/2019,15,497
6/27/2019,16,818
6/27/2019,17,1420
6/27/2019,18,1151
6/27/2019,19,625
6/27/2019,20,472
6/27/2019,21,360
6/27/2019,22,281
6/27/2019,23,218
6/28/2019,0,76
6/28/2019,1,31
6/28/2019,2,22
6/28/2019,3,16
6/28/2019,4,16
6/28/2019,5,99
6/28/2019,6,321
6/28/2019,7,707
6/28/2019,8,1192
6/28/2019,9,748
6/28/2019,10,477
6/28/2019,11,520
6/28/2019,12,512
6/28/2019,13,601
6/28/2019,14,636
6/28/2019,15,651
6/28/2019,16,819
6/28/2019,17,1325
6/28/2019,18,907
6/28/2019,19,696
6/28/2019,20,554
6/28/2019,21,446
6/28/2019,22,318
6/28/2019,23,240
6/29/2019,0,144
6/29/2019,1,123
6/29/2019,2,100
6/29/2019,3,42
6/29/2019,4,26
6/29/2019,5,37
6/29/2019,6,96
6/29/2019,7,214
6/29/2019,8,422
6/29/2019,9,537
6/29/2019,10,715
6/29/2019,11,759
6/29/2019,12,826
6/29/2019,13,729
6/29/2019,14,658
6/29/2019,15,723
6/29/2019,16,736
6/29/2019,17,819
6/29/2019,18,728
6/29/2019,19,622
6/29/2019,20,604
6/29/2019,21,468
6/29/2019,22,476
6/29/2019,23,234
6/30/2019,0,136
